time,ctdmo_seawater_temperature,practical_salinity,ctdmo_seawater_pressure,lat,lon
2016-04-23 20:15:01,6.677002519290568,32.69275604391744,37.13965771655428,50.33033,-144.39833
2016-04-23 20:30:01,6.6650643784241765,32.69381941248667,37.22296112920968,50.33033,-144.39833
2016-04-23 20:45:01,6.6707458455755955,32.69307454347137,38.27548230409313,50.33033,-144.39833
2016-04-23 21:00:01,6.6698596400691486,32.69391777652005,38.282040198013334,50.33033,-144.39833
2016-04-23 21:15:01,6.671006501649117,32.69336585166407,37.72291930390645,50.33033,-144.39833
2016-04-23 21:30:01,6.677523996200307,32.69295501599281,37.996131083598605,50.33033,-144.39833
2016-04-23 21:45:01,6.672466237784079,32.69320752755957,38.029898821593804,50.33033,-144.39833
2016-04-23 22:00:01,6.668921347177786,32.69315675206884,38.27855209688384,50.33033,-144.39833
2016-04-23 22:15:01,6.664751683484383,32.69564435583292,37.93515367022702,50.33033,-144.39833
2016-04-23 22:30:01,6.666888528666732,32.69368732169634,38.91748659464947,50.33033,-144.39833
2016-04-23 22:45:01,6.664022080771701,32.694165132693726,38.149620783930935,50.33033,-144.39833
2016-04-23 23:00:01,6.671579956843516,32.69406443296672,39.0214414146071,50.33033,-144.39833
2016-04-23 23:15:01,6.670172414046249,32.695600499068135,38.619717124692954,50.33033,-144.39833
2016-04-23 23:30:01,6.666315206563922,32.694676730232274,38.281621889656265,50.33033,-144.39833
2016-04-23 23:45:01,6.669234106635088,32.695340237427274,38.29124957167568,50.33033,-144.39833
2016-04-24 00:00:01,6.678410537824902,32.69438933402434,39.153860175114886,50.33033,-144.39833
2016-04-24 00:15:01,6.672831188291127,32.696908710827465,37.943944575072415,50.33033,-144.39833
2016-04-24 00:30:01,6.677315403821979,32.69476889234935,38.95697585508578,50.33033,-144.39833
2016-04-24 00:45:01,6.679662192202613,32.69647287353397,37.20719330256431,50.33033,-144.39833
2016-04-24 01:00:01,6.6812790271629865,32.696821683008324,38.45394847924228,50.33033,-144.39833
2016-04-24 01:15:01,6.667149134998851,32.6979393739331,38.32152919403385,50.33033,-144.39833
2016-04-24 01:30:01,6.682739505395375,32.69785447415059,37.422079199173716,50.33033,-144.39833
2016-04-24 01:45:01,6.672726916045292,32.69911826261984,37.72291930390645,50.33033,-144.39833
2016-04-24 02:00:01,6.673665385624133,32.698980948928664,37.8702694952158,50.33033,-144.39833
2016-04-24 02:15:01,6.677367551714667,32.698750070985945,37.46198657010797,50.33033,-144.39833
2016-04-24 02:30:01,6.663709401957419,32.700432088170686,37.0874711213033,50.33033,-144.39833
2016-04-24 02:45:01,6.6731961453878625,32.69811934801732,37.28393827592431,50.33033,-144.39833
2016-04-24 03:00:01,6.661156039358616,32.70083871826151,38.01454985005207,50.33033,-144.39833
2016-04-24 03:15:01,6.66845221706626,32.699943773501325,37.59705764880242,50.33033,-144.39833
2016-04-24 03:30:01,6.669442615628611,32.69946813757875,37.48040535565077,50.33033,-144.39833
2016-04-24 03:45:01,6.665741900723958,32.699751614195634,36.61779152625068,50.33033,-144.39833
2016-04-24 04:00:01,6.656935881908737,32.70053160900957,38.125062434949584,50.33033,-144.39833
2016-04-24 04:15:01,6.665481312536144,32.69954240740497,38.15617874146859,50.33033,-144.39833
2016-04-24 04:30:01,6.667983097843603,32.700001758455294,36.53225621617402,50.33033,-144.39833
2016-04-24 04:45:01,6.666210967928919,32.700264711345966,35.18419168380369,50.33033,-144.39833
2016-04-24 05:00:01,6.6636572892920185,32.7001824344902,35.68806006538511,50.33033,-144.39833
2016-04-24 05:15:01,6.664230536002094,32.7004321271026,36.62393113156138,50.33033,-144.39833
2016-04-24 05:30:01,6.666575805503669,32.7001096200587,36.660768761889734,50.33033,-144.39833
2016-04-24 05:45:01,6.657248455945819,32.7005962619289,38.232923535701616,50.33033,-144.39833
2016-04-24 06:00:01,6.657873618523354,32.70003516579252,37.867618212885624,50.33033,-144.39833
2016-04-24 06:15:01,6.656883786705862,32.700356743060965,37.437428188360286,50.33033,-144.39833
2016-04-24 06:30:01,6.656154467965678,32.69952690026772,37.59398785195248,50.33033,-144.39833
2016-04-24 06:45:01,6.65011255353113,32.70010437029831,37.90445573616893,50.33033,-144.39833
2016-04-24 07:00:01,6.651883272365978,32.69997141488368,36.52262763458195,50.33033,-144.39833
2016-04-24 07:15:01,6.6386066613758885,32.70182452034536,38.35836670302428,50.33033,-144.39833
2016-04-24 07:30:01,6.647717122030485,32.69963070288878,38.04259642503106,50.33033,-144.39833
2016-04-24 07:45:01,6.644124507078459,32.69962318791001,37.28393827592431,50.33033,-144.39833
2016-04-24 08:00:01,6.641677729197966,32.700451263116335,37.984270360916724,50.33033,-144.39833
2016-04-24 08:15:01,6.639595598370988,32.69972485619979,38.89292829435831,50.33033,-144.39833
2016-04-24 08:30:01,6.6417297852174215,32.6995128299028,37.09444734437573,50.33033,-144.39833
2016-04-24 08:45:01,6.639959955779659,32.69920543381997,38.52762343935843,50.33033,-144.39833
2016-04-24 09:00:01,6.639491497460824,32.69882600925946,38.37720371792185,50.33033,-144.39833
2016-04-24 09:15:01,6.634807511462498,32.6989360708174,38.831532538510686,50.33033,-144.39833
2016-04-24 09:30:01,6.636628932563838,32.69840428145061,39.48539696245339,50.33033,-144.39833
2016-04-24 09:45:01,6.637669818337088,32.698454182673274,39.470048041821975,50.33033,-144.39833
2016-04-24 10:00:01,6.63517178254898,32.69832681007292,38.364924555050074,50.33033,-144.39833
2016-04-24 10:15:01,6.63397491649323,32.69855910612493,37.812361923023786,50.33033,-144.39833
2016-04-24 10:30:01,6.632153734587291,32.69890989569488,37.24751950907621,50.33033,-144.39833
2016-04-24 10:45:01,6.633454562057295,32.698680399372364,39.32269838050215,50.33033,-144.39833
2016-04-24 11:00:01,6.630540824813863,32.69837985305797,39.5560019914702,50.33033,-144.39833
2016-04-24 11:15:01,6.629188161039394,32.69859542662889,37.468962419035904,50.33033,-144.39833
2016-04-24 11:30:01,6.628251754543442,32.69925415259724,38.686834375112085,50.33033,-144.39833
2016-04-24 11:45:01,6.632309829462372,32.698989452129155,38.93939192453159,50.33033,-144.39833
2016-04-24 12:00:01,6.627107316642196,32.69863606175156,39.51916458623345,50.33033,-144.39833
2016-04-24 12:15:01,6.630384743603258,32.69898888771613,39.02799893147812,50.33033,-144.39833
2016-04-24 12:30:01,6.632726088357458,32.698651812904565,37.65580240290984,50.33033,-144.39833
2016-04-24 12:45:01,6.6324659255431015,32.69956794733738,38.2851099892524,50.33033,-144.39833
2016-04-24 13:00:01,6.631217190657935,32.69927641844092,38.064084973304006,50.33033,-144.39833
2016-04-24 13:15:01,6.629396257265,32.69946991993311,36.81509575902081,50.33033,-144.39833
2016-04-24 13:30:01,6.629292208884351,32.69990207705303,37.85533903787275,50.33033,-144.39833
2016-04-24 13:45:01,6.628823997801248,32.70108083492471,38.7854857168252,50.33033,-144.39833
2016-04-24 14:00:01,6.626639156181966,32.70100434737608,37.52687099769407,50.33033,-144.39833
2016-04-24 14:15:01,6.627107316642196,32.70060761153028,36.98658666315748,50.33033,-144.39833
2016-04-24 14:30:01,6.624922660620882,32.70160771493975,37.52687099769407,50.33033,-144.39833
2016-04-24 14:45:01,6.627419429641691,32.701696406098954,38.71488058225036,50.33033,-144.39833
2016-04-24 15:00:01,6.623934441438394,32.70183247505638,37.29663626529857,50.33033,-144.39833
2016-04-24 15:15:01,6.6229982783713695,32.70215667097047,36.320439857380556,50.33033,-144.39833
2016-04-24 15:30:01,6.622322187574014,32.70251167962564,36.35113788578811,50.33033,-144.39833
2016-04-24 15:45:01,6.6216461193974965,32.702541856889795,36.916399098681,50.33033,-144.39833
2016-04-24 16:00:01,6.620658060443134,32.702124488437654,36.2928116302504,50.33033,-144.39833
2016-04-24 16:15:01,6.62117808544906,32.70265282352439,37.18612355721574,50.33033,-144.39833
2016-04-24 16:30:01,6.620086048394114,32.70276429670305,35.375358264113494,50.33033,-144.39833
2016-04-24 16:45:01,6.618838078310432,32.70293281560288,36.21606654711785,50.33033,-144.39833
2016-04-24 17:00:01,6.618110131355252,32.7031311948998,36.099413998869466,50.33033,-144.39833
2016-04-24 17:15:01,6.6168102913043185,32.70328717686697,35.76829341656769,50.33033,-144.39833
2016-04-24 17:30:01,6.617798162116856,32.703046078788525,36.90105010910334,50.33033,-144.39833
2016-04-24 17:45:01,6.618422105410389,32.70304041311361,36.244112926712134,50.33033,-144.39833
2016-04-24 18:00:01,6.61530258159695,32.70377879368606,36.30816064550556,50.33033,-144.39833
2016-04-24 18:15:01,6.617850156655436,32.70281544570246,36.845375891450615,50.33033,-144.39833
2016-04-24 18:30:01,6.618682087469438,32.70325953493652,37.1466338874918,50.33033,-144.39833
2016-04-24 18:45:01,6.6187340842826075,32.70318395006118,37.490033447422434,50.33033,-144.39833
