File Name,Scene1,Scene2,Scene3,Scene4,Scene5,Scene6,Scene7,Scene8,Notes,
CAMHDA301-20160103T000000Z,00:01:04,00:01:41,00:03:01,,00:06:09,00:07:40,00:10:33,00:12:07,,
CAMHDA301-20160103T030000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160103T060000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160103T090000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160103T120000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160103T150000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160103T180000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160103T210000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160104T000000Z,00:01:04,00:01:40,00:02:59,,00:06:09,00:07:40,00:10:39,00:12:12,,
CAMHDA301-20160104T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160104T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160104T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160104T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160104T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160104T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160104T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160105T000000Z,00:01:03,00:01:40,00:02:59,,00:06:08,00:07:39,00:10:37,00:12:11,"Something really distracting attached to the camera lense, kept moving around",
CAMHDA301-20160108T210000Z,00:01:04,00:01:39,00:02:59,,00:06:06,00:07:37,00:10:29,00:12:03,,
CAMHDA301-20160108T230000Z,00:01:01,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160109T000000Z,00:01:04,00:01:41,00:02:59,,00:06:09,00:07:40,00:10:38,00:12:12,,
CAMHDA301-20160109T030000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160109T060000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160109T090000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160109T120000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160109T150000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160109T180000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160109T210000Z,00:01:04,00:01:41,00:02:59,,,,,,,
CAMHDA301-20160110T000000Z,00:01:04,00:01:39,00:02:59,,00:06:07,00:07:39,00:10:38,00:12:12,,
CAMHDA301-20160110T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160110T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160110T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160110T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160110T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160110T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160110T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160111T000000Z,00:01:04,00:01:39,00:02:58,,00:06:07,00:07:37,00:10:28,00:12:01,,
CAMHDA301-20160111T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160111T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160111T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160111T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160111T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160111T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160111T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160112T000000Z,00:01:03,00:01:38,00:02:58,,00:06:07,00:07:38,00:10:27,00:12:00,Shrimp crossed screen end of scene 2,
CAMHDA301-20160112T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160112T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160112T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160112T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160112T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160112T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160112T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160113T000000Z,00:01:03,00:01:39,00:02:58,,00:06:07,00:07:39,00:10:29,00:12:02,,
CAMHDA301-20160113T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160113T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160113T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160113T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160113T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160113T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160113T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160114T000000Z,00:01:02,00:01:39,00:02:58,,00:06:05,00:07:36,00:10:27,00:11:59,,
CAMHDA301-20160114T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160114T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160114T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160114T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160114T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160114T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160114T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160115T000000Z,00:01:04,00:01:40,00:02:59,,00:06:08,00:07:38,00:10:28,00:12:01,,
CAMHDA301-20160115T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160115T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160115T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160115T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160115T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160115T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160115T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160116T000000Z,00:01:05,00:01:40,00:03:00,,00:06:09,00:07:40,00:10:31,00:12:04,,
CAMHDA301-20160116T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160116T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160116T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160116T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160116T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160116T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160116T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160117T000000Z,00:01:03,00:01:38,00:02:57,,00:06:05,00:07:36,00:10:27,00:11:58,,
CAMHDA301-20160117T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160117T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160117T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160117T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160117T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160117T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160117T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160118T000000Z,00:01:02,00:01:38,00:02:58,,00:06:07,00:07:36,00:10:27,00:12:01,,
CAMHDA301-20160118T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160118T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160118T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160118T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160118T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160118T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160118T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160119T000000Z,00:01:02,00:01:37,00:02:56,,00:06:06,00:07:37,00:10:27,00:11:59,,
CAMHDA301-20160119T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160119T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160119T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160119T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160119T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160119T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160119T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160120T000000Z,00:01:03,00:01:38,00:02:57,,00:06:06,00:07:37,00:10:28,00:12:00,,
CAMHDA301-20160120T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160120T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160120T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160120T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160120T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160120T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160120T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160121T000000Z,00:01:01,00:01:38,00:02:57,,00:06:06,00:07:37,00:10:29,00:12:01,,
CAMHDA301-20160121T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160121T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160121T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160121T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160121T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160121T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160121T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160122T000000Z,00:01:01,00:01:36,00:02:55,,00:06:04,00:07:33,00:10:29,00:12:03,,
CAMHDA301-20160122T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160122T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160122T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160122T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160122T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160122T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160122T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160123T000000Z,00:01:02,00:01:38,00:02:56,,00:06:04,00:07:34,00:10:25,00:11:59,,
CAMHDA301-20160123T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160123T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160123T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160123T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160123T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160123T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160123T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160124T000000Z,00:01:01,00:01:37,00:02:56,,00:06:03,00:07:34,00:10:25,00:11:57,,
CAMHDA301-20160124T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160124T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160124T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160124T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160124T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160124T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160124T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160125T000000Z,00:01:02,00:01:38,00:02:57,,00:06:06,00:07:37,00:10:27,00:12:00,,
CAMHDA301-20160125T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160125T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160125T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160125T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160125T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160125T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160125T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160126T000000Z,00:01:00,00:01:35,00:02:54,,00:06:00,00:07:32,00:10:22,00:11:55,,
CAMHDA301-20160126T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160126T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160127T000000Z,00:01:02,00:01:37,00:02:55,,00:06:04,00:07:33,00:10:32,00:12:05,,
CAMHDA301-20160127T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160127T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160127T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160127T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160127T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160127T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160127T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160128T000000Z,00:01:02,00:01:37,00:02:55,,00:06:02,00:07:31,00:10:23,00:11:56,,
CAMHDA301-20160128T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160128T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160128T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160128T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160128T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160128T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160128T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160129T000000Z,00:01:00,00:01:36,00:02:55,,00:06:03,00:07:34,00:10:31,00:12:04,11:00 sea spider!,
CAMHDA301-20160129T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160129T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160129T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160129T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160129T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160129T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160129T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160130T000000Z,00:01:03,00:01:38,00:02:57,,00:06:07,00:07:38,00:10:29,00:12:03,,
CAMHDA301-20160130T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160130T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160130T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160130T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160130T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160130T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160130T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160131T000000Z,00:01:02,00:01:38,00:02:57,,00:06:06,00:07:36,00:10:26,00:12:00,10:45 LOTS OF SEA SPIDERS!!!,
CAMHDA301-20160131T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160131T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160131T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160131T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160131T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160201T210000Z,00:01:04,00:01:40,00:02:59,,00:06:06,00:07:37,00:10:35,00:12:09,"Pink bug thing at 9:30, looks like tube worms starting to grow in that spot",
CAMHDA301-20160201T230000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160202T000000Z,00:01:02,00:01:37,00:02:57,,00:06:07,00:07:38,00:10:30,00:12:03,Fish in frame starting at around 5:35. Again around min 7:00.,
CAMHDA301-20160202T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160202T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160202T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160202T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160202T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160202T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160202T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160203T000000Z,00:01:03,00:01:39,00:02:59,,00:06:07,00:07:38,00:10:30,00:12:03,More pink bugs 9:20,
CAMHDA301-20160203T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160203T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160203T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160203T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160203T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160203T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160203T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160204T000000Z,00:01:03,00:01:39,00:02:59,,00:06:07,00:07:38,00:10:29,00:12:01,,
CAMHDA301-20160204T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160204T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160204T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160204T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160204T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160204T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160204T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160205T000000Z,00:01:02,00:01:38,00:02:57,,00:06:05,00:07:36,00:10:27,00:11:58,,
CAMHDA301-20160205T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160205T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160205T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160205T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160205T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160205T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160205T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160206T000000Z,00:01:02,00:01:38,00:02:57,,00:06:04,00:07:34,00:10:25,00:11:58,,
CAMHDA301-20160206T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160206T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160206T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160206T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160206T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160206T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160206T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160207T000000Z,00:01:02,00:01:37,00:02:57,,00:06:07,00:07:38,00:10:34,00:12:06,,
CAMHDA301-20160207T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160207T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160207T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160207T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160207T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160207T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160207T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160208T000000Z,00:01:02,00:01:38,00:02:56,,00:06:07,00:07:38,00:10:28,00:11:59,,
CAMHDA301-20160208T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160208T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160208T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160208T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160208T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160208T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160208T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160209T000000Z,00:01:02,00:01:38,00:02:56,,00:06:00,00:07:30,00:10:25,00:11:58,9:45 new tube worm gone!,
CAMHDA301-20160209T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160209T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160209T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160209T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160209T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160209T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160209T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160210T000000Z,00:01:02,00:01:37,00:02:56,,00:06:07,00:07:38,00:10:30,00:12:04,,
CAMHDA301-20160210T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160210T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160210T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160210T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160210T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160210T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160210T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160211T000000Z,00:01:02,00:01:37,00:02:57,,00:06:06,00:07:36,00:10:31,00:12:04,,
CAMHDA301-20160211T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160211T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160211T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160211T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160211T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160211T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160212T000000Z,00:01:04,00:01:40,00:02:59,,00:06:02,00:07:32,00:10:23,00:11:57,Algae on camera lense particularly distracting,
CAMHDA301-20160212T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160212T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160212T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160212T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160212T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160212T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160212T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160213T000000Z,00:01:03,00:01:40,00:02:58,,00:06:09,00:07:40,00:10:29,00:12:01,,
CAMHDA301-20160213T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160213T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160213T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160213T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160213T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160213T180000Z,00:01:04,00:01:40,00:02:59,,,,,,Floc is CRAZY today,
CAMHDA301-20160213T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160214T000000Z,00:01:01,00:01:38,00:02:58,,00:06:06,00:07:36,00:10:25,00:11:57,,
CAMHDA301-20160214T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160214T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160214T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160214T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160214T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160214T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160214T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160215T000000Z,00:00:57,00:01:33,00:02:52,,00:06:01,00:07:32,00:10:22,00:11:55,Fish in scene 5,
CAMHDA301-20160215T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160215T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160215T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160215T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160215T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
